"source";"target";"weight";"type"
"147322";"30086";"1.7532496381905045";"undirected"
"147322";"70807";"1.0002296538744153";"undirected"
"147322";"759439";"4.5577973593546925";"undirected"
"147322";"57756";"1.5015785993954796";"undirected"
"147322";"149414";"1.000313617356101";"undirected"
"147322";"53670";"1.294440052494239";"undirected"
"147322";"27305";"1.263621104295737";"undirected"
"147322";"61116";"1.2716933702977988";"undirected"
"147322";"161730";"1.966743289548665";"undirected"
"147322";"715482";"1.382409999201471";"undirected"
"147322";"131026";"2.1111244413963415";"undirected"
"147322";"2786";"1.6416423299477112";"undirected"
"147322";"4584";"1.4280847681010593";"undirected"
"147322";"290791";"1.0005386809486012";"undirected"
"147322";"477173";"1.0000166374469397";"undirected"
"147322";"45556";"1.2458581459449003";"undirected"
"147322";"601334";"2.074987163307755";"undirected"
"147322";"175634";"1.0000165515720407";"undirected"
"147322";"39441";"1.3922969835430532";"undirected"
"147322";"115994";"2.5687741394743013";"undirected"
"147322";"42540";"1.3382948116437838";"undirected"
"147322";"460346";"1.0040287439094575";"undirected"
"147322";"127805";"1.000168282503586";"undirected"
"147322";"445253";"1.4530022124850805";"undirected"
"147322";"39492";"1.000459817469956";"undirected"
"147322";"114541";"1.0007923272765815";"undirected"
"30086";"151951";"1.0000262276991627";"undirected"
"30086";"70807";"1.000300769598717";"undirected"
"30086";"759439";"2.2121899620877103";"undirected"
"30086";"57756";"4.4930206973148765";"undirected"
"30086";"149414";"1.000262296991902";"undirected"
"30086";"53670";"2.124951432213076";"undirected"
"30086";"27305";"1.8315457078135324";"undirected"
"30086";"711096";"1.000013605075897";"undirected"
"30086";"62392";"1.0000335027546616";"undirected"
"30086";"61116";"1.9891505161743892";"undirected"
"30086";"161730";"7.198853941864243";"undirected"
"30086";"715482";"2.807944363011115";"undirected"
"30086";"131026";"3.2267560988912733";"undirected"
"30086";"149976";"1.3317952704346034";"undirected"
"30086";"2786";"11.078859570475915";"undirected"
"30086";"4584";"3.308167972752289";"undirected"
"30086";"290791";"1.0004983326836923";"undirected"
"30086";"462056";"1.349181165199845";"undirected"
"30086";"477173";"1.0000103095234056";"undirected"
"30086";"45556";"1.849531938143878";"undirected"
"30086";"601334";"1.506530095044254";"undirected"
"30086";"175634";"1.0001449926400878";"undirected"
"30086";"39441";"2.905281002803829";"undirected"
"30086";"115994";"1.4397711812029255";"undirected"
"30086";"161047";"1.1272551989522186";"undirected"
"30086";"42540";"2.4293218109301504";"undirected"
"30086";"460346";"1.3891328348302272";"undirected"
"30086";"127805";"1.000153458583123";"undirected"
"30086";"445253";"3.643156231024826";"undirected"
"30086";"39492";"1.0004597245499522";"undirected"
"30086";"114541";"1.0009115313961634";"undirected"
"151951";"70807";"1.0002917616038136";"undirected"
"151951";"57756";"1.000010959033698";"undirected"
"151951";"53670";"1.0000058971464691";"undirected"
"151951";"27305";"1.0000198530492872";"undirected"
"151951";"62392";"1.087864785452572";"undirected"
"151951";"61116";"1.0000126634630944";"undirected"
"151951";"161730";"1.0000000004088825";"undirected"
"151951";"715482";"1.000020830453902";"undirected"
"151951";"131026";"1.0000089430532304";"undirected"
"151951";"149976";"1.000000018544913";"undirected"
"151951";"2786";"1.000023214976804";"undirected"
"151951";"4584";"1.000022919293284";"undirected"
"151951";"290791";"1.0179883039225628";"undirected"
"151951";"462056";"1.00002046396743";"undirected"
"151951";"45556";"1.0000151295509465";"undirected"
"151951";"601334";"1.0000035869148762";"undirected"
"151951";"39441";"1.000019901270948";"undirected"
"151951";"42540";"1.0000184600431503";"undirected"
"151951";"460346";"1.0000277751828794";"undirected"
"151951";"39492";"1.0311402957321272";"undirected"
"70807";"759439";"1.000194051813006";"undirected"
"70807";"57756";"1.0003103085002212";"undirected"
"70807";"149414";"1.440406818703383";"undirected"
"70807";"53670";"1.0001724653517432";"undirected"
"70807";"27305";"1.000283029492027";"undirected"
"70807";"711096";"1.193628004842176";"undirected"
"70807";"62392";"1.125219253981597";"undirected"
"70807";"61116";"1.0002210922818702";"undirected"
"70807";"161730";"1.0002773723174128";"undirected"
"70807";"715482";"1.0002864943224292";"undirected"
"70807";"131026";"1.000203827904116";"undirected"
"70807";"149976";"1.0003162575369786";"undirected"
"70807";"2786";"1.000302349767096";"undirected"
"70807";"4584";"1.0003102467743616";"undirected"
"70807";"290791";"2.244444663266929";"undirected"
"70807";"462056";"1.0004059762692479";"undirected"
"70807";"45556";"1.0002043638109004";"undirected"
"70807";"201470";"1.0001338031718394";"undirected"
"70807";"601334";"1.0003015096346868";"undirected"
"70807";"13314";"1.000108976151329";"undirected"
"70807";"175634";"1.0107027588653075";"undirected"
"70807";"39441";"1.0002918170532467";"undirected"
"70807";"115994";"1.000177021695984";"undirected"
"70807";"161047";"1.0000296845971148";"undirected"
"70807";"42540";"1.0002617920563228";"undirected"
